#time	ekin		epot		etot		chain_length	Tmolecule	Twater
132	5838.492826	216.873087	6055.365913	3.601723	238.297849	302.192903
133	5820.464720	234.902944	6055.367664	4.242756	223.023505	302.505951
134	5781.632288	273.735171	6055.367460	4.948424	215.527861	301.002666
135	5778.879706	276.487394	6055.367100	5.344163	202.224144	301.990884
136	5764.360053	291.007222	6055.367275	5.373090	191.381683	302.117924
137	5781.764594	273.592455	6055.357049	6.134284	227.584598	299.976542
138	5828.931980	226.408088	6055.340068	6.455285	266.679678	299.231870
139	5876.957691	178.382131	6055.339821	5.784570	312.093368	297.993032
140	5854.750621	200.589095	6055.339716	5.359435	292.407753	298.453271
141	5874.959272	180.373689	6055.332961	5.478361	284.242253	300.269843
142	5866.653219	188.679635	6055.332854	4.495587	275.785847	300.535709
143	5830.695514	224.636472	6055.331985	3.738463	272.268409	298.850284
144	5797.762013	257.570300	6055.332313	3.480728	284.645756	295.969557
145	5783.832751	271.498297	6055.331048	3.902330	313.154108	292.756293
146	5819.218363	236.112238	6055.330601	4.796541	349.746583	291.575103
147	5808.668391	246.660875	6055.329266	4.368857	360.005593	290.112798
148	5869.388958	185.942027	6055.330984	2.901670	367.053466	292.863939
149	5809.066052	246.264686	6055.330738	1.577922	324.964068	293.138331
150	5639.731824	415.599057	6055.330881	1.257687	282.193951	287.447415
151	5594.531483	460.765066	6055.296549	2.112564	234.856464	289.007272
152	5610.651573	444.657877	6055.309450	3.113034	260.031632	287.740151
153	5733.213442	322.096247	6055.309689	3.316702	336.317708	287.973763
154	5825.703668	229.605438	6055.309105	4.047918	383.547464	289.036244
155	5810.286422	245.022531	6055.308953	4.800204	337.174338	292.159170
156	5806.098289	249.211287	6055.309577	3.894305	327.394046	292.766057
157	5771.594464	283.722345	6055.316808	3.867944	352.258756	288.728213
158	5792.507901	262.810676	6055.318576	4.765142	306.555245	293.801274
159	5735.909914	319.400498	6055.310413	4.438368	289.737053	292.115390
160	5685.782229	369.541714	6055.323942	3.849379	358.812648	283.424712
161	5693.675296	361.656281	6055.331577	4.128889	431.128672	277.662344
162	5829.857056	225.471880	6055.328936	4.852309	440.700155	284.366946
163	5893.213618	162.115743	6055.329360	5.107780	524.317403	280.700656
