#time	ekin		epot		etot		chain_length
2.83	3.859061	9.029388	12.888449	22.297969
2.84	4.103722	8.788976	12.892698	22.291347
2.85	4.385586	8.511363	12.896949	22.285301
2.86	4.700010	8.201191	12.901201	22.279842
2.87	5.041875	7.863579	12.905454	22.274975
2.88	5.405671	7.504038	12.909709	22.270705
2.89	5.785583	7.128382	12.913965	22.267034
2.9	6.175590	6.742633	12.918223	22.263963
2.91	6.569556	6.352927	12.922482	22.261491
2.92	6.961334	5.965409	12.926743	22.259614
2.93	7.344862	5.586142	12.931005	22.258326
2.94	7.714258	5.221010	12.935268	22.257621
2.95	8.063912	4.875621	12.939533	22.257490
2.96	8.388576	4.555223	12.943799	22.257922
2.97	8.683444	4.264623	12.948067	22.258903
2.98	8.944225	4.008111	12.952336	22.260419
2.99	9.167213	3.789393	12.956606	22.262454
3	9.349336	3.611542	12.960878	22.264990
3.01	9.488205	3.476946	12.965151	22.268008
3.02	9.582149	3.387277	12.969426	22.271486
3.03	9.630233	3.343469	12.973702	22.275402
3.04	9.632272	3.345707	12.977979	22.279732
3.05	9.588828	3.393430	12.982257	22.284450
3.06	9.501194	3.485344	12.986538	22.289531
3.07	9.371371	3.619448	12.990819	22.294946
3.08	9.202030	3.793072	12.995102	22.300667
3.09	8.996462	4.002924	12.999386	22.306665
3.1	8.758525	4.245146	13.003671	22.312908
3.11	8.492574	4.515385	13.007958	22.319367
3.12	8.203386	4.808861	13.012247	22.326008
3.13	7.896084	5.120453	13.016537	22.332800
3.14	7.576046	5.444782	13.020828	22.339710
3.15	7.248817	5.776303	13.025120	22.346704
3.16	6.920020	6.109394	13.029414	22.353750
3.17	6.595258	6.438452	13.033710	22.360813
3.18	6.280025	6.757982	13.038007	22.367861
3.19	5.979615	7.062690	13.042305	22.374861
3.2	5.699039	7.347566	13.046605	22.381777
3.21	5.442936	7.607969	13.050906	22.388579
3.22	5.215509	7.839700	13.055208	22.395234
3.23	5.020446	8.039066	13.059512	22.401709
3.24	4.860872	8.202945	13.063818	22.407974
3.25	4.739293	8.328832	13.068125	22.413997
3.26	4.657558	8.414875	13.072433	22.419749
3.27	4.616835	8.459908	13.076743	22.425200
3.28	4.617592	8.463463	13.081054	22.430324
3.29	4.659589	8.425778	13.085367	22.435093
3.3	4.741892	8.347790	13.089682	22.439480
3.31	4.862886	8.231111	13.093997	22.443463
3.32	5.020306	8.078009	13.098315	22.447016
3.33	5.211277	7.891356	13.102633	22.450119
3.34	5.432365	7.674588	13.106953	22.452750
3.35	5.679636	7.431639	13.111275	22.454891
3.36	5.948721	7.166876	13.115598	22.456524
3.37	6.234896	6.885026	13.119922	22.457632
3.38	6.533157	6.591091	13.124248	22.458201
3.39	6.838305	6.290269	13.128575	22.458218
3.4	7.145038	5.987865	13.132903	22.457672
3.41	7.448034	5.689199	13.137233	22.456553
3.42	7.742045	5.399518	13.141564	22.454854
3.43	8.021985	5.123911	13.145896	22.452566
3.44	8.283012	4.867217	13.150229	22.449687
3.45	8.520610	4.633954	13.154564	22.446212
3.46	8.730666	4.428234	13.158900	22.442141
3.47	8.909538	4.253699	13.163237	22.437474
3.48	9.054115	4.113460	13.167575	22.432213
3.49	9.161870	4.010044	13.171914	22.426360
3.5	9.230902	3.945353	13.176255	22.419922
