#Time Step Temp c_Twater PotEng KinEng TotEng
229.3 229300 300.34936 300.31028 -915.95492 116.43078 -799.52413
229.4 229400 297.78308 297.74209 -914.97361 115.43596 -799.53765
229.5 229500 295.24137 295.20362 -913.87741 114.45066 -799.42674
229.6 229600 299.79603 299.75871 -915.66965 116.21628 -799.45337
229.7 229700 302.7234 302.68487 -916.90527 117.35108 -799.55419
229.8 229800 297.41411 297.36017 -914.56879 115.29293 -799.27587
229.9 229900 299.05852 298.99611 -914.80339 115.93039 -798.873
230 230000 298.49449 298.43383 -914.71581 115.71174 -799.00407
230.1 230100 302.4768 302.42428 -915.90025 117.25549 -798.64476
230.2 230200 299.31017 299.25703 -914.26447 116.02794 -798.23654
230.3 230300 297.69756 297.64731 -913.92669 115.40281 -798.52388
230.4 230400 299.39707 299.35995 -914.40994 116.06163 -798.34831
230.5 230500 300.92031 300.90597 -914.88252 116.65211 -798.23041
230.6 230600 302.75017 302.73101 -915.28125 117.36146 -797.9198
230.7 230700 300.99422 300.98517 -914.9451 116.68076 -798.26433
230.8 230800 297.94307 297.93835 -914.90979 115.49798 -799.41181
230.9 230900 296.63472 296.62299 -914.75895 114.9908 -799.76816
231 231000 295.15405 295.13493 -913.71226 114.41681 -799.29544
231.1 231100 298.37679 298.36526 -915.09121 115.66611 -799.4251
231.2 231200 299.20655 299.19074 -915.41442 115.98777 -799.42664
231.3 231300 291.67102 291.64224 -912.05884 113.06661 -798.99222
231.4 231400 302.41565 302.3967 -916.4695 117.23178 -799.23772
231.5 231500 303.47648 303.45879 -916.92438 117.64302 -799.28136
231.6 231600 300.28275 300.2687 -915.49648 116.40496 -799.09152
231.7 231700 295.4743 295.44731 -913.81832 114.54096 -799.27736
231.8 231800 291.71849 291.68298 -911.88252 113.08501 -798.79751
231.9 231900 293.89961 293.86389 -912.51083 113.93053 -798.5803
232 232000 296.53752 296.49987 -913.69317 114.95312 -798.74005
232.1 232100 298.48812 298.44842 -914.18981 115.70927 -798.48054
232.2 232200 300.28608 300.24622 -915.14953 116.40625 -798.74328
232.3 232300 302.54426 302.49258 -915.58371 117.28164 -798.30207
232.4 232400 297.52235 297.48542 -913.63411 115.33489 -798.29923
232.5 232500 299.73008 299.68363 -914.56225 116.19072 -798.37153
232.6 232600 299.73265 299.67286 -914.70041 116.19171 -798.5087
232.7 232700 297.35402 297.29861 -913.80085 115.26964 -798.53121
232.8 232800 301.75732 301.68933 -915.39252 116.97658 -798.41594
232.9 232900 290.37422 290.31648 -911.28422 112.56391 -798.72031
233 233000 292.04382 291.96503 -912.45156 113.21113 -799.24043
233.1 233100 292.43722 292.35857 -913.00744 113.36363 -799.64381
233.2 233200 296.62214 296.55156 -914.69989 114.98592 -799.71396
233.3 233300 293.84121 293.78116 -913.50865 113.90789 -799.60075
233.4 233400 299.96286 299.91349 -915.83747 116.28095 -799.55651
233.5 233500 293.2142 293.17452 -912.70205 113.66483 -799.03723
233.6 233600 297.50728 297.49243 -914.48129 115.32905 -799.15224
233.7 233700 295.9753 295.96287 -913.3756 114.73517 -798.64042
233.8 233800 294.12734 294.10997 -912.4148 114.01881 -798.39599
233.9 233900 296.94129 296.92694 -913.57287 115.10964 -798.46324
234 234000 288.38158 288.37268 -909.532 111.79146 -797.74054
234.1 234100 293.90578 293.89089 -911.34417 113.93292 -797.41125
234.2 234200 293.03212 293.01762 -910.39204 113.59425 -796.7978
234.3 234300 293.39822 293.38753 -910.31868 113.73616 -796.58252
234.4 234400 293.64806 293.64007 -910.11452 113.83302 -796.2815
234.5 234500 303.12121 303.11161 -913.4003 117.50529 -795.89501
234.6 234600 298.05571 298.03744 -911.66899 115.54165 -796.12734
234.7 234700 300.05888 300.04023 -912.22721 116.31818 -795.90904
234.8 234800 303.13931 303.1209 -913.26488 117.51231 -795.75257
234.9 234900 295.49625 295.47531 -910.33137 114.54947 -795.7819
235 235000 297.79902 297.77724 -911.55164 115.44214 -796.1095
235.1 235100 299.66892 299.6428 -912.49229 116.16701 -796.32528
235.2 235200 298.91648 298.89518 -912.27509 115.87533 -796.39976
235.3 235300 300.12684 300.10548 -913.1204 116.34452 -796.77588
235.4 235400 299.04143 299.01083 -912.14685 115.92376 -796.22309
235.5 235500 294.27501 294.23944 -910.38047 114.07605 -796.30442
235.6 235600 300.6011 300.55584 -912.47009 116.52837 -795.94172
235.7 235700 294.13345 294.09722 -909.95072 114.02118 -795.92954
235.8 235800 293.63103 293.59406 -909.1324 113.82641 -795.30598
235.9 235900 299.21997 299.18549 -911.83004 115.99297 -795.83707
236 236000 298.11212 298.07773 -911.68087 115.56351 -796.11735
236.1 236100 299.3326 299.30821 -912.4339 116.03663 -796.39726
236.2 236200 298.40321 298.38262 -912.20537 115.67635 -796.52901
236.3 236300 301.2461 301.22359 -912.67932 116.77841 -795.90091
236.4 236400 297.35651 297.33289 -911.94233 115.2706 -796.67173
236.5 236500 292.41465 292.38394 -909.89156 113.35488 -796.53668
236.6 236600 299.81641 299.79298 -912.72058 116.22418 -796.49639
236.7 236700 298.06087 298.03713 -912.38983 115.54364 -796.84619
236.8 236800 298.23941 298.22461 -912.57146 115.61286 -796.9586
236.9 236900 301.67054 301.64983 -913.92707 116.94294 -796.98413
237 237000 295.54369 295.52005 -911.41062 114.56786 -796.84276
237.1 237100 294.57744 294.55307 -911.00878 114.19329 -796.81549
237.2 237200 298.46647 298.45218 -912.1799 115.70088 -796.47902
237.3 237300 298.5578 298.54723 -912.79451 115.73628 -797.05823
237.4 237400 293.27006 293.25951 -911.19778 113.68649 -797.51129
237.5 237500 291.45923 291.44445 -910.1363 112.98451 -797.15178
237.6 237600 298.03105 298.00532 -912.63821 115.53209 -797.10612
237.7 237700 298.37956 298.35806 -912.73071 115.66719 -797.06352
237.8 237800 298.1443 298.12169 -912.21424 115.57599 -796.63826
237.9 237900 299.3073 299.26141 -912.31363 116.02683 -796.2868
238 238000 300.12507 300.08534 -912.78884 116.34384 -796.445
238.1 238100 294.6858 294.63869 -910.08731 114.23529 -795.85201
238.2 238200 294.25915 294.20962 -909.43805 114.0699 -795.36815
238.3 238300 297.95605 297.89918 -910.58815 115.50301 -795.08514
238.4 238400 297.83988 297.80826 -911.31918 115.45798 -795.8612
238.5 238500 305.50489 305.47372 -913.93563 118.42933 -795.5063
238.6 238600 296.53427 296.49098 -910.31404 114.95186 -795.36219
238.7 238700 299.45895 299.4177 -911.62811 116.08561 -795.54249
238.8 238800 307.03026 306.98274 -914.10627 119.02064 -795.08563
238.9 238900 310.30165 310.23875 -915.31599 120.2888 -795.02719
239 239000 302.31197 302.2599 -911.89516 117.19159 -794.70357
239.1 239100 299.26235 299.21748 -910.39138 116.0094 -794.38198
239.2 239200 308.20777 308.1557 -913.76934 119.4771 -794.29224
239.3 239300 300.2892 300.23191 -911.22561 116.40746 -794.81815
239.4 239400 300.74621 300.67357 -911.56859 116.58462 -794.98397
239.5 239500 305.10864 305.04493 -912.85551 118.27572 -794.57978
239.6 239600 303.16109 303.09922 -912.75622 117.52075 -795.23547
239.7 239700 299.33594 299.26278 -911.64317 116.03793 -795.60525
239.8 239800 300.23419 300.16395 -911.69745 116.38613 -795.31132
239.9 239900 303.04407 302.9787 -912.67067 117.47539 -795.19529
240 240000 297.96317 297.90523 -910.90283 115.50577 -795.39706
240.1 240100 306.36858 306.33649 -914.07712 118.76414 -795.31298
240.2 240200 303.67231 303.64198 -912.64924 117.71893 -794.93031
240.3 240300 305.15125 305.13416 -913.08994 118.29224 -794.7977
240.4 240400 301.70977 301.69263 -911.74118 116.95815 -794.78304
240.5 240500 298.30083 298.28606 -910.27293 115.63667 -794.63626
240.6 240600 311.17133 311.1516 -915.43531 120.62593 -794.80938
240.7 240700 293.56453 293.54094 -908.6668 113.80064 -794.86616
240.8 240800 307.70738 307.68944 -914.50074 119.28313 -795.21762
240.9 240900 303.24055 303.22355 -912.54072 117.55156 -794.98917
241 241000 301.95685 301.93382 -912.40529 117.05393 -795.35136
241.1 241100 299.24585 299.22047 -911.22705 116.00301 -795.22404
241.2 241200 301.9109 301.897 -912.65286 117.03612 -795.61674
241.3 241300 306.76686 306.7374 -914.20134 118.91853 -795.2828
241.4 241400 305.75956 305.71741 -913.20818 118.52805 -794.68012
241.5 241500 308.78077 308.75046 -914.49266 119.69923 -794.79343
241.6 241600 300.94383 300.89697 -911.32865 116.66123 -794.66742
241.7 241700 302.90064 302.85803 -912.12934 117.41979 -794.70955
241.8 241800 296.55347 296.50437 -910.02408 114.9593 -795.06478
241.9 241900 307.59026 307.53523 -914.35538 119.23772 -795.11765
242 242000 301.13992 301.08515 -912.02218 116.73724 -795.28494
242.1 242100 299.30108 299.25572 -911.0901 116.02441 -795.06569
242.2 242200 301.97806 301.93613 -911.9759 117.06215 -794.91375
242.3 242300 303.68829 303.65853 -912.89077 117.72512 -795.16564
242.4 242400 308.11717 308.108 -914.36922 119.44198 -794.92724
242.5 242500 298.99396 298.98674 -910.79982 115.90536 -794.89446
242.6 242600 304.39492 304.38084 -912.59522 117.99905 -794.59617
242.7 242700 301.58765 301.56957 -911.81134 116.91081 -794.90053
242.8 242800 304.51361 304.48677 -913.04652 118.04506 -795.00146
242.9 242900 300.74989 300.72432 -911.13208 116.58605 -794.54603
243 243000 305.9867 305.93803 -913.02197 118.6161 -794.40587
243.1 243100 295.80503 295.75959 -909.54363 114.66917 -794.87446
243.2 243200 305.74446 305.7078 -914.0796 118.5222 -795.5574
243.3 243300 301.41425 301.36502 -912.49743 116.84359 -795.65384
243.4 243400 296.84588 296.8049 -910.63719 115.07265 -795.56454
243.5 243500 304.48044 304.45571 -913.26141 118.0322 -795.22921
243.6 243600 298.55518 298.53512 -910.76367 115.73527 -795.0284
243.7 243700 304.00754 303.98118 -912.10054 117.84888 -794.25166
243.8 243800 300.94085 300.91591 -911.3654 116.66007 -794.70532
243.9 243900 306.40011 306.3789 -914.18999 118.77636 -795.41363
244 244000 300.73055 300.70905 -912.25776 116.57855 -795.6792
244.1 244100 305.97563 305.95336 -914.17656 118.61181 -795.56474
244.2 244200 303.33027 303.30414 -913.38727 117.58634 -795.80093
244.3 244300 296.42534 296.40387 -910.48577 114.90963 -795.57613
244.4 244400 296.1272 296.10078 -910.31095 114.79406 -795.51689
244.5 244500 296.28431 296.25785 -910.81961 114.85496 -795.96465
244.6 244600 300.43543 300.39407 -912.14852 116.46415 -795.68437
244.7 244700 300.61407 300.58275 -912.27867 116.5334 -795.74527
244.8 244800 299.70744 299.67146 -912.39321 116.18194 -796.21126
244.9 244900 299.75563 299.71768 -912.32143 116.20062 -796.1208
245 245000 298.84823 298.81007 -911.72081 115.84887 -795.87194
245.1 245100 295.28558 295.25474 -910.05588 114.4678 -795.58808
245.2 245200 304.92555 304.89536 -913.77173 118.20475 -795.56698
245.3 245300 301.51576 301.49191 -912.94097 116.88294 -796.05803
245.4 245400 304.92436 304.89987 -914.21625 118.20429 -796.01196
245.5 245500 298.72298 298.69219 -912.01623 115.80031 -796.21591
245.6 245600 296.48443 296.45005 -911.3469 114.93254 -796.41436
245.7 245700 300.03456 300.01517 -912.53724 116.30875 -796.22849
245.8 245800 296.18429 296.16844 -911.30404 114.81619 -796.48785
245.9 245900 298.85088 298.83115 -912.20095 115.84989 -796.35105
246 246000 300.37919 300.35079 -912.88943 116.44235 -796.44708
246.1 246100 299.84164 299.80853 -912.35215 116.23396 -796.11819
246.2 246200 300.8903 300.8559 -912.90136 116.64048 -796.26088
246.3 246300 298.09844 298.07268 -911.6124 115.55821 -796.05419
246.4 246400 297.88429 297.84937 -911.59024 115.47519 -796.11505
246.5 246500 301.51692 301.4682 -913.31907 116.88339 -796.43569
246.6 246600 300.9612 300.88973 -912.59369 116.66796 -795.92572
246.7 246700 303.24925 303.15563 -913.67054 117.55493 -796.11562
246.8 246800 306.44735 306.345 -914.97388 118.79467 -796.17921
246.9 246900 299.56778 299.49054 -911.98004 116.1278 -795.85224
247 247000 301.21128 301.15979 -913.34421 116.76491 -796.5793
247.1 247100 302.3381 302.27373 -913.91863 117.20172 -796.71691
247.2 247200 295.73079 295.6503 -911.27236 114.64039 -796.63197
247.3 247300 306.19432 306.11265 -915.33181 118.69659 -796.63522
247.4 247400 304.37617 304.27494 -915.00879 117.99178 -797.01701
247.5 247500 303.86095 303.76571 -915.40302 117.79205 -797.61096
247.6 247600 300.72276 300.62284 -914.2414 116.57553 -797.66587
247.7 247700 302.83832 302.7378 -915.00714 117.39563 -797.61151
247.8 247800 305.66159 305.57426 -915.65716 118.49007 -797.16709
247.9 247900 298.7378 298.65163 -912.83589 115.80606 -797.02983
248 248000 303.38056 303.2825 -914.92888 117.60583 -797.32305
248.1 248100 304.56475 304.48057 -915.40185 118.06488 -797.33696
248.2 248200 299.89704 299.81094 -913.65509 116.25544 -797.39965
248.3 248300 299.89636 299.78533 -913.4541 116.25518 -797.19893
248.4 248400 304.54075 304.4151 -915.15005 118.05558 -797.09447
248.5 248500 298.87545 298.75807 -913.11482 115.85942 -797.2554
248.6 248600 299.28165 299.15552 -912.80936 116.01688 -796.79248
248.7 248700 299.60436 299.48222 -912.5389 116.14198 -796.39692
248.8 248800 305.87039 305.7275 -914.66798 118.57102 -796.09696
248.9 248900 298.02483 297.90226 -912.11555 115.52968 -796.58588
249 249000 304.855 304.76092 -914.7887 118.1774 -796.61131
249.1 249100 299.74492 299.66733 -913.23967 116.19647 -797.0432
249.2 249200 305.51771 305.41726 -915.21427 118.4343 -796.77997
249.3 249300 304.08612 303.99078 -914.46537 117.87934 -796.58602
249.4 249400 298.96572 298.90104 -912.0304 115.89441 -796.13599
249.5 249500 305.88181 305.81207 -915.19091 118.57544 -796.61546
249.6 249600 299.26023 299.15074 -911.91947 116.00858 -795.91089
249.7 249700 302.56911 302.47113 -913.18998 117.29127 -795.89871
249.8 249800 295.22797 295.12537 -910.25677 114.44547 -795.8113
249.9 249900 302.68371 302.56906 -912.81009 117.3357 -795.4744
250 250000 293.71297 293.58452 -909.61471 113.85818 -795.75653
250.1 250100 308.31371 308.19429 -915.65351 119.51817 -796.13534
250.2 250200 296.0547 295.92205 -910.93277 114.76595 -796.16682
250.3 250300 300.01487 299.88453 -913.13191 116.30112 -796.8308
250.4 250400 297.16732 297.04123 -911.82049 115.19726 -796.62323
250.5 250500 304.8284 304.68338 -914.8009 118.16709 -796.63381
250.6 250600 303.87551 303.70935 -914.50599 117.7977 -796.70829
250.7 250700 300.8136 300.68278 -914.04389 116.61075 -797.43315
250.8 250800 294.86765 294.70104 -912.02814 114.30579 -797.72235
250.9 250900 299.07546 298.92729 -914.42424 115.93696 -798.48729
251 251000 294.94913 294.81164 -912.45505 114.33738 -798.11767
251.1 251100 302.39397 302.27413 -915.93903 117.22338 -798.71566
251.2 251200 291.63034 291.52394 -911.52136 113.05084 -798.47052
251.3 251300 300.47244 300.37312 -914.8747 116.4785 -798.3962
251.4 251400 302.57785 302.50579 -915.61182 117.29466 -798.31716
251.5 251500 300.69524 300.60156 -914.76057 116.56486 -798.1957
251.6 251600 295.85958 295.78495 -913.08582 114.69031 -798.39551
251.7 251700 298.3361 298.27196 -913.31979 115.65034 -797.66945
251.8 251800 301.00076 300.93756 -914.09242 116.6833 -797.40912
251.9 251900 293.98427 293.92065 -910.96201 113.96335 -796.99866
252 252000 305.3118 305.23431 -915.14326 118.35448 -796.78878
252.1 252100 293.60475 293.504 -911.02151 113.81622 -797.20528
252.2 252200 292.5706 292.47469 -910.6432 113.41534 -797.22787
252.3 252300 300.95422 300.83304 -913.45357 116.66526 -796.78832
252.4 252400 298.28069 298.15606 -912.17084 115.62886 -796.54198
252.5 252500 301.44593 301.32074 -913.76781 116.85587 -796.91194
252.6 252600 300.16799 300.06219 -912.98339 116.36048 -796.62292
252.7 252700 301.49168 301.40991 -912.85755 116.8736 -795.98394
252.8 252800 294.44781 294.38607 -910.5528 114.14304 -796.40976
252.9 252900 300.84429 300.78087 -912.97309 116.62264 -796.35045
253 253000 296.76264 296.67498 -911.05509 115.04039 -796.0147
253.1 253100 297.45638 297.35723 -911.30527 115.30931 -795.99595
253.2 253200 304.87252 304.78825 -914.52655 118.18419 -796.34236
253.3 253300 300.12406 300.03261 -912.84013 116.34344 -796.49669
253.4 253400 309.2941 309.16413 -916.46183 119.89822 -796.56361
253.5 253500 299.36901 299.24769 -912.70382 116.05075 -796.65308
253.6 253600 304.77097 304.65681 -913.70956 118.14483 -795.56473
253.7 253700 298.99143 298.87548 -911.43214 115.90438 -795.52776
253.8 253800 295.86534 295.76144 -910.12009 114.69255 -795.42754
253.9 253900 302.76735 302.67462 -912.45549 117.36812 -795.08737
254 254000 299.39116 299.29538 -911.45388 116.05934 -795.39455
254.1 254100 300.47419 300.41776 -911.73241 116.47917 -795.25324
254.2 254200 302.15884 302.11222 -912.28363 117.13223 -795.1514
254.3 254300 303.10974 303.03706 -912.0742 117.50085 -794.57335
254.4 254400 302.72626 302.64779 -912.21533 117.35219 -794.86314
254.5 254500 296.40061 296.32575 -910.24059 114.90005 -795.34054
254.6 254600 302.07431 302.00309 -913.3427 117.09946 -796.24323
254.7 254700 305.58304 305.52261 -914.29554 118.45963 -795.83591
254.8 254800 302.55762 302.51685 -913.54443 117.28682 -796.25762
254.9 254900 300.00807 299.96021 -912.31369 116.29848 -796.01521
255 255000 307.35 307.3008 -915.25803 119.14459 -796.11344
255.1 255100 304.46918 304.41318 -913.81689 118.02783 -795.78906
255.2 255200 291.37405 291.33326 -908.9338 112.95149 -795.98231
255.3 255300 301.16855 301.13497 -912.54484 116.74834 -795.7965
255.4 255400 301.82896 301.78612 -912.23603 117.00435 -795.23168
255.5 255500 304.02238 303.99164 -912.80447 117.85463 -794.94984
255.6 255600 298.88347 298.84402 -910.90029 115.86253 -795.03776
255.7 255700 304.46475 304.41217 -912.72528 118.02612 -794.69916
255.8 255800 298.49445 298.44263 -910.64646 115.71173 -794.93473
255.9 255900 305.59809 305.53747 -913.84514 118.46546 -795.37969
256 256000 303.24512 303.19435 -912.92364 117.55333 -795.37031
256.1 256100 300.09193 300.04503 -912.08581 116.33099 -795.75482
256.2 256200 300.31631 300.2789 -911.89279 116.41797 -795.47482
256.3 256300 299.32479 299.29123 -911.2387 116.0336 -795.2051
256.4 256400 307.8549 307.82197 -914.39461 119.34031 -795.0543
256.5 256500 294.9846 294.95503 -909.66293 114.35113 -795.31181
256.6 256600 299.83943 299.8146 -911.36835 116.23311 -795.13525
256.7 256700 303.28214 303.26085 -913.39466 117.56768 -795.82698
256.8 256800 300.15657 300.13356 -912.74433 116.35605 -796.38829
256.9 256900 300.13229 300.10632 -913.15782 116.34664 -796.81118
257 257000 298.32409 298.29752 -913.40419 115.64568 -797.75851
257.1 257100 298.83082 298.79647 -913.53203 115.84212 -797.68991
257.2 257200 297.64286 297.60166 -912.81671 115.38161 -797.43511
257.3 257300 296.98493 296.96014 -912.95704 115.12656 -797.83049
257.4 257400 297.37601 297.34713 -913.44654 115.27816 -798.16838
257.5 257500 300.95815 300.92317 -915.39383 116.66678 -798.72705
257.6 257600 300.58075 300.55769 -914.80095 116.52048 -798.28046
257.7 257700 293.2021 293.16335 -911.78204 113.66014 -798.1219
257.8 257800 296.22226 296.17176 -913.1267 114.83091 -798.2958
257.9 257900 298.20846 298.17309 -914.12959 115.60086 -798.52873
258 258000 302.14285 302.10538 -915.76573 117.12603 -798.6397
258.1 258100 296.06992 296.04044 -913.04832 114.77185 -798.27646
258.2 258200 296.6648 296.64509 -913.58133 115.00246 -798.57887
258.3 258300 300.98271 300.96215 -915.58151 116.6763 -798.9052
258.4 258400 299.87356 299.85466 -915.40514 116.24634 -799.15881
258.5 258500 294.62698 294.61301 -913.43428 114.21249 -799.22179
258.6 258600 297.77977 297.76217 -914.18682 115.43468 -798.75214
258.7 258700 293.57896 293.57232 -912.81519 113.80623 -799.00897
258.8 258800 293.21103 293.20203 -913.36728 113.6636 -799.70368
258.9 258900 294.59909 294.58911 -914.2583 114.20168 -800.05662
259 259000 298.29979 298.29106 -915.53315 115.63626 -799.89689
259.1 259100 292.45825 292.4489 -913.56755 113.37178 -800.19577
259.2 259200 295.29308 295.28867 -914.2423 114.47071 -799.77159
259.3 259300 294.95731 294.95404 -914.21894 114.34055 -799.87839
259.4 259400 293.85097 293.84844 -914.15908 113.91167 -800.24741
259.5 259500 295.644 295.63811 -915.3298 114.60674 -800.72306
259.6 259600 294.29573 294.29311 -914.21345 114.08409 -800.12936
259.7 259700 296.42905 296.42588 -914.39576 114.91107 -799.48469
259.8 259800 291.58156 291.57753 -911.92202 113.03193 -798.89009
259.9 259900 296.89703 296.89079 -913.93541 115.09248 -798.84292
260 260000 297.11764 297.10982 -913.84189 115.178 -798.66388
260.1 260100 298.98512 298.97752 -914.33757 115.90193 -798.43564
260.2 260200 301.17354 301.16218 -915.062 116.75028 -798.31173
260.3 260300 298.70507 298.69168 -913.93015 115.79337 -798.13678
260.4 260400 296.82124 296.80595 -913.7842 115.0631 -798.7211
260.5 260500 296.66223 296.63456 -913.68319 115.00146 -798.68173
260.6 260600 301.12411 301.09824 -915.29949 116.73111 -798.56838
260.7 260700 298.96354 298.92918 -914.16189 115.89357 -798.26832
260.8 260800 300.80969 300.77785 -914.34657 116.60923 -797.73734
260.9 260900 296.64736 296.62417 -913.16443 114.9957 -798.16873
261 261000 300.06787 300.05471 -914.03788 116.32166 -797.71622
261.1 261100 296.26326 296.25408 -913.27699 114.8468 -798.43019
261.2 261200 301.05709 301.04544 -915.62308 116.70513 -798.91795
261.3 261300 296.73532 296.72856 -913.17843 115.02979 -798.14864
261.4 261400 295.57702 295.5697 -912.65301 114.58078 -798.07223
261.5 261500 305.64795 305.6438 -916.45659 118.48479 -797.97181
261.6 261600 301.11755 301.11018 -915.05508 116.72857 -798.32651
261.7 261700 295.30277 295.29628 -912.81238 114.47447 -798.33791
261.8 261800 301.3678 301.35548 -914.92098 116.82558 -798.0954
261.9 261900 293.20838 293.19365 -911.65566 113.66257 -797.99309
262 262000 302.17584 302.16376 -915.21495 117.13882 -798.07613
262.1 262100 299.19807 299.18716 -914.46708 115.98448 -798.48259
262.2 262200 298.74887 298.74155 -913.77945 115.81035 -797.9691
262.3 262300 302.63871 302.63128 -914.81783 117.31825 -797.49958
262.4 262400 303.47295 303.46166 -915.28255 117.64165 -797.64091
262.5 262500 308.12327 308.10716 -916.83258 119.44435 -797.38823
262.6 262600 299.2146 299.19789 -913.61176 115.99089 -797.62087
262.7 262700 302.53621 302.51758 -914.60202 117.27852 -797.3235
262.8 262800 303.81398 303.80336 -914.97407 117.77385 -797.20022
262.9 262900 296.90969 296.89439 -912.84622 115.09739 -797.74883
263 263000 299.51109 299.49919 -914.12568 116.10583 -798.01985
263.1 263100 300.59794 300.58205 -914.41789 116.52714 -797.89075
263.2 263200 295.93835 295.92576 -912.70652 114.72085 -797.98567
263.3 263300 301.57467 301.56381 -914.30462 116.90578 -797.39885
263.4 263400 302.61332 302.59568 -914.22463 117.30841 -796.91623
263.5 263500 301.97269 301.95676 -913.7137 117.06007 -796.65364
263.6 263600 296.88036 296.86799 -912.07439 115.08602 -796.98837
263.7 263700 305.97794 305.95943 -916.06962 118.61271 -797.45691
263.8 263800 298.6579 298.63343 -913.20837 115.77509 -797.43329
263.9 263900 300.24925 300.22326 -913.88362 116.39197 -797.49165
264 264000 298.87184 298.85588 -913.77711 115.85802 -797.91909
264.1 264100 299.85216 299.83665 -914.32863 116.23804 -798.09059
264.2 264200 300.86588 300.85435 -914.87335 116.63101 -798.24234
264.3 264300 299.52123 299.50243 -915.023 116.10976 -798.91324
264.4 264400 301.62789 301.60604 -915.58559 116.92641 -798.65918
264.5 264500 298.70874 298.67769 -914.12941 115.79479 -798.33462
264.6 264600 292.37734 292.36699 -911.73083 113.34042 -798.39041
264.7 264700 296.52053 296.51552 -913.7057 114.94653 -798.75917
264.8 264800 298.04058 298.02 -914.39107 115.53578 -798.85529
264.9 264900 294.31631 294.29393 -912.83293 114.09206 -798.74087
265 265000 301.21717 301.20686 -914.96733 116.76719 -798.20014
265.1 265100 304.79078 304.77368 -915.82766 118.1525 -797.67516
265.2 265200 299.26521 299.24039 -913.91212 116.01051 -797.90161
265.3 265300 301.43365 301.40884 -914.79339 116.85111 -797.94228
265.4 265400 298.89554 298.86727 -913.515 115.86721 -797.64779
265.5 265500 291.10438 291.06742 -910.06035 112.84696 -797.21339
265.6 265600 303.1013 303.06896 -915.00266 117.49757 -797.50509
265.7 265700 295.30557 295.26593 -912.54566 114.47555 -798.07011
265.8 265800 298.99421 298.96679 -913.8593 115.90546 -797.95384
265.9 265900 293.01931 292.98914 -911.98813 113.58928 -798.39885
266 266000 299.60978 299.58374 -914.52521 116.14408 -798.38113
266.1 266100 294.10431 294.08316 -912.05592 114.00988 -798.04604
266.2 266200 300.43537 300.41655 -914.82288 116.46412 -798.35876
266.3 266300 293.71403 293.68751 -912.26368 113.85859 -798.4051
266.4 266400 296.73341 296.71174 -913.64114 115.02905 -798.61209
266.5 266500 298.77829 298.75432 -915.00667 115.82176 -799.18491
266.6 266600 294.55648 294.51755 -913.1527 114.18517 -798.96754
266.7 266700 302.34442 302.28861 -916.38355 117.20417 -799.17938
266.8 266800 303.15934 303.10659 -916.5948 117.52007 -799.07473
266.9 266900 298.92618 298.85709 -914.50372 115.87908 -798.62463
267 267000 302.31774 302.25045 -916.06418 117.19383 -798.87035
267.1 267100 298.24624 298.20244 -914.5866 115.61551 -798.97109
267.2 267200 296.96746 296.92003 -914.2415 115.11978 -799.12171
267.3 267300 299.03599 298.97448 -915.66997 115.92165 -799.74832
267.4 267400 301.42413 301.36959 -916.22935 116.84742 -799.38193
267.5 267500 298.35538 298.3149 -915.62522 115.65782 -799.9674
267.6 267600 303.79536 303.75127 -917.47005 117.76663 -799.70342
267.7 267700 301.39874 301.34812 -916.81545 116.83758 -799.97787
267.8 267800 301.83224 301.78793 -916.70087 117.00562 -799.69525
267.9 267900 299.09665 299.02316 -915.95583 115.94517 -800.01066
268 268000 292.56487 292.49105 -913.88432 113.41312 -800.4712
268.1 268100 300.60254 300.52982 -917.36741 116.52893 -800.83848
268.2 268200 306.25231 306.18596 -919.03234 118.71907 -800.31328
268.3 268300 298.50099 298.39512 -915.76825 115.71426 -800.05399
268.4 268400 300.35893 300.25124 -916.34737 116.43449 -799.91288
268.5 268500 299.02307 298.90793 -915.92667 115.91664 -800.01002
268.6 268600 300.55536 300.43004 -916.6218 116.51064 -800.11116
268.7 268700 298.54062 298.4213 -915.48499 115.72962 -799.75537
268.8 268800 299.62362 299.52535 -916.03652 116.14945 -799.88707
268.9 268900 300.05287 299.95139 -915.56258 116.31585 -799.24673
269 269000 297.35497 297.24837 -915.0345 115.27 -799.76449
269.1 269100 297.13799 297.04665 -914.69918 115.18589 -799.51329
269.2 269200 296.21056 296.12462 -915.01734 114.82637 -800.19097
269.3 269300 300.69349 300.60985 -916.4602 116.56419 -799.89601
269.4 269400 299.05114 298.96202 -915.71862 115.92753 -799.79109
269.5 269500 294.77976 294.71985 -914.16985 114.27172 -799.89813
269.6 269600 294.49044 294.42447 -914.34145 114.15956 -800.18188
269.7 269700 309.35883 309.30749 -919.80849 119.92331 -799.88517
269.8 269800 296.37758 296.33192 -914.58103 114.89112 -799.68991
269.9 269900 299.15748 299.12407 -916.11323 115.96875 -800.14448
270 270000 297.18068 297.15944 -914.66122 115.20244 -799.45878
270.1 270100 297.92013 297.89036 -915.09167 115.48909 -799.60259
270.2 270200 300.50921 300.48081 -915.6272 116.49275 -799.13445
270.3 270300 296.06511 296.03704 -913.57735 114.76999 -798.80736
270.4 270400 296.9244 296.8939 -913.77638 115.10309 -798.67328
270.5 270500 306.15796 306.10014 -917.70392 118.68249 -799.02143
