LAMMPS (2 Aug 2023 - Update 1)
Reading data file ...
  orthogonal box = (0 0 0) to (34.9641 31.7217 30)
  3 by 2 by 1 MPI processor grid
  reading atoms ...
  157 atoms
  scanning bonds ...
  2 = max bonds/atom
  scanning angles ...
  1 = max angles/atom
  reading bonds ...
  2 bonds
  reading angles ...
  1 angles
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     2 = max # of 1-2 neighbors
     1 = max # of 1-3 neighbors
     1 = max # of 1-4 neighbors
     2 = max # of special neighbors
  special bonds CPU = 0.000 seconds
  read_data CPU = 0.006 seconds
3 atoms in group water
Setting atom values ...
  1 settings made for charge
Setting atom values ...
  2 settings made for charge
Generated 0 of 3 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12
  ghost atom cutoff = 12
  binsize = 6, bins = 6 6 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/smooth/linear, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
WARNING: Dump mydump includes no atom IDs and is not sorted by ID. This may complicate post-processing tasks or visualization (../dump.cpp:221)
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 6.595 | 6.641 | 6.866 Mbytes
     Time         Step          Temp         c_Twater        PotEng         KinEng         TotEng       Ndanger      c_COM[1]       c_COM[2]       c_COM[3]   
 7206             7206000   0.87872586     55.589034     -0.050769585    0.01771914    -0.033050444            0   46.032202      1.1619032      11.509401    
 7207             7207000   1.2921263      90.910102     -0.045262007    0.026055188   -0.019206819            0   44.716819      1.3525224      11.83153     
 7208             7208000   1.2422733      80.090285     -0.057845864    0.025049922   -0.032795942            0   43.881889      1.2633506      11.714404    
 7209             7209000   0.63341445     14.235521     -0.06119838     0.012772538   -0.048425842            0   44.153804      1.4217509      11.448662    
 7210             7210000   0.95212497     65.9209       -0.050612616    0.019199203   -0.031413413            0   44.20187       1.6814033      11.55352     
 7211             7211000   0.43106431     25.171385     -0.052402323    0.0086922319  -0.043710091            0   44.253238      1.6172679      11.770747    
 7212             7212000   0.46687197     32.167766     -0.062595543    0.0094142785  -0.053181265            0   44.226267      1.4590997      11.618097    
 7213             7213000   1.0083799      57.549561     -0.062173376    0.020333561   -0.041839815            0   43.901489      1.211104       11.686075    
 7214             7214000   0.41181497     26.510968     -0.056811362    0.0083040769  -0.048507285            0   44.0587        1.2563321      11.470662    
 7215             7215000   0.87354822     34.597209     -0.050140751    0.017614735   -0.032526016            0   44.34729       1.3178396      11.345332    
 7216             7216000   0.34982472     13.363069     -0.064551908    0.0070540694  -0.057497839            0   43.343641      2.7876134      11.593255    
 7217             7217000   0.99068788     59.44629      -0.06320221     0.019976808   -0.043225403            0   43.452924      2.7499524      11.660719    
 7218             7218000   0.81105453     56.23345      -0.056501794    0.016354576   -0.040147218            0   43.222933      3.0282997      11.710993    
 7219             7219000   1.7404654      105.32482     -0.058404316    0.035095758   -0.023308558            0   43.417025      2.7493236      11.611682    
 7220             7220000   1.8650196      110.27639     -0.049700688    0.037607341   -0.012093347            0   43.334697      2.5093654      11.752097    
 7221             7221000   0.74393005     49.927577     -0.053313696    0.015001039   -0.038312657            0   43.439894      3.2269372      11.737773    
 7222             7222000   0.16903328     10.997007     -0.046760684    0.0034084855  -0.043352198            0   42.898699      3.1832644      11.818284    
 7223             7223000   0.72551973     45.918919     -0.058029786    0.014629802   -0.043399983            0   43.063575      2.9253547      11.567466    
 7224             7224000   1.5228512      72.658164     -0.040107105    0.030707658   -0.0093994468           0   43.202872      2.6213625      11.662341    
 7225             7225000   1.2215222      87.629329     -0.061097695    0.024631484   -0.036466211            0   43.269765      2.8779202      11.481576    
 7226             7226000   0.90656933     43.889334     -0.051785494    0.018280592   -0.033504902            0   43.001779      2.7344446      11.639804    
 7227             7227000   1.0704818      63.567617     -0.064226304    0.021585818   -0.042640485            0   43.240786      3.1323243      11.496564    
 7228             7228000   0.67692202     37.020515     -0.05137536     0.01364985    -0.03772551             0   43.094061      2.7959492      11.453804    
 7229             7229000   1.2433175      44.533734     -0.062416583    0.025070978   -0.037345604            0   43.487998      2.8697007      11.491674    
 7230             7230000   1.0863159      66.477468     -0.060000015    0.021905108   -0.038094908            0   41.394031      2.6597408      11.674997    
 7231             7231000   0.27735723     12.644892     -0.029711818    0.0055927928  -0.024119025            0   41.654522      2.9824521      11.78104     
 7232             7232000   0.45750434     27.0771       -0.053870811    0.0092253841  -0.044645427            0   41.770586      2.6433279      11.690743    
 7233             7233000   0.55945227     36.296718     -0.05721922     0.011281122   -0.045938099            0   41.842358      2.788944       11.686671    
 7234             7234000   0.92932506     18.972314     -0.062820975    0.018739452   -0.044081523            0   41.537104      2.9229168      11.454387    
 7235             7235000   1.0005367      33.874499     -0.059395646    0.020175405   -0.039220241            0   41.475421      2.9231016      11.68057     
 7236             7236000   0.94938132     55.003106     -0.053463232    0.019143878   -0.034319354            0   41.129853      4.1183845      11.724763    
 7237             7237000   0.6089818      16.785426     -0.037978288    0.012279864   -0.025698424            0   40.276145      4.2077229      11.826276    
 7238             7238000   0.9047977      34.870002     -0.055610708    0.018244868   -0.03736584             0   39.838559      4.3323175      11.696298    
 7239             7239000   0.63343935     23.943625     -0.067291461    0.01277304    -0.054518421            0   40.730366      4.2952411      11.532176    
 7240             7240000   1.1226781      65.532203     -0.064901086    0.022638335   -0.042262752            0   40.58285       4.3917096      11.576277    
 7241             7241000   0.80709583     37.59842      -0.051955379    0.01627475    -0.035680628            0   40.486353      4.1183474      11.892976    
 7242             7242000   0.38327286     18.986859     -0.031863218    0.0077285373  -0.02413468             0   41.052954      4.636787       11.580115    
 7243             7243000   1.4422051      75.843897     -0.058448761    0.029081464   -0.029367298            0   40.721357      4.1129945      11.636153    
 7244             7244000   0.79504899     45.117257     -0.057549724    0.016031831   -0.041517893            0   40.891011      4.4598801      11.752384    
 7245             7245000   0.55210475     20.09438      -0.056145128    0.011132962   -0.045012167            0   40.704237      4.2938043      11.800261    
 7246             7246000   0.48061196     13.255606     -0.056112603    0.0096913395  -0.046421263            0   40.954025      4.2921842      11.608199    
 7247             7247000   0.32935934     14.416438     -0.04697334     0.0066413935  -0.040331946            0   40.815254      4.9079817      11.850587    
 7248             7248000   0.39959678     21.522376     -0.063612088    0.0080577022  -0.055554386            0   40.872457      4.3585581      11.668343    
 7249             7249000   0.61339873     45.542947     -0.063313822    0.012368929   -0.050944893            0   40.693381      4.3371142      11.550078    
 7250             7250000   0.99885845     74.490956     -0.063854751    0.020141564   -0.043713188            0   40.728716      4.4917103      11.581745    
 7251             7251000   0.84312038     61.809047     -0.055732007    0.017001171   -0.038730836            0   40.712462      4.3454979      11.402175    
 7252             7252000   0.60196692     44.934581     -0.045751213    0.012138412   -0.033612801            0   40.563838      4.2246272      11.455985    
 7253             7253000   1.6032588      97.093627     -0.064586926    0.032329045   -0.032257881            0   40.985931      4.2644606      11.53878     
 7254             7254000   0.45338739     12.535574     -0.054711722    0.0091423676  -0.045569354            0   40.803423      4.2067287      11.519351    
 7255             7255000   0.98213919     61.750536     -0.048724056    0.019804427   -0.028919629            0   41.073926      4.1005904      11.598567    
 7256             7256000   1.6208955      86.96014      -0.038966476    0.032684681   -0.0062817949           0   40.489446      3.7194797      12.039212    
 7257             7257000   0.84320224     35.491183     -0.040999094    0.017002821   -0.023996273            0   38.846223      3.9146149      11.89231     
 7258             7258000   0.93152652     50.240918     -0.055604354    0.018783843   -0.036820511            0   38.584534      3.093332       11.56335     
 7259             7259000   0.62852325     23.296017     -0.042120414    0.012673909   -0.029446505            0   38.315984      3.1255727      11.757889    
 7260             7260000   0.33999373     17.958059     -0.058710574    0.0068558317  -0.051854742            0   38.217532      2.8652593      11.607795    
 7261             7261000   0.9004334      44.508186     -0.060278546    0.018156864   -0.042121682            0   38.328445      2.6874795      11.652916    
 7262             7262000   1.2568135      60.158581     -0.061929308    0.025343119   -0.036586189            0   38.366965      2.9211283      11.491019    
 7263             7263000   1.2612863      22.679056     -0.053139244    0.025433312   -0.027705932            0   36.706735      2.7654585      11.431662    
 7264             7264000   1.532324       90.669941     -0.056664739    0.030898673   -0.025766065            0   36.316989      3.1057046      11.639693    
 7265             7265000   0.27254905     20.108978     -0.06420196     0.0054958378  -0.058706123            0   36.758885      2.9778764      11.675104    
 7266             7266000   0.39597353     13.817006     -0.054850224    0.0079846411  -0.046865583            0   36.227161      2.6264878      11.597069    
 7267             7267000   0.91433614     52.285952     -0.053125361    0.018437207   -0.034688154            0   35.928926      1.256809       11.851641    
 7268             7268000   0.69451452     49.447438     -0.046616258    0.014004595   -0.032611662            0   36.077407      1.4295621      11.555504    
 7269             7269000   0.74079604     29.09761      -0.027267848    0.014937843   -0.012330005            0   35.164096      1.0303178      12.018641    
 7270             7270000   1.0281309      74.268803     -0.058965883    0.02073183    -0.038234053            0   34.182725      1.2638649      11.502036    
 7271             7271000   1.6230771      21.784886     -0.05050984     0.032728672   -0.017781168            0   35.541573      1.5482088      11.64143     
 7272             7272000   0.25241819     12.09561      -0.048351601    0.0050899073  -0.043261694            0   35.498101      1.650709       11.783667    
 7273             7273000   0.84960881     25.183372     -0.038009755    0.017132007   -0.020877748            0   36.190546      1.0666943      11.839659    
 7274             7274000   0.77548372     56.46528      -0.051710958    0.015637305   -0.036073653            0   36.602238     -0.28203289     11.852907    
 7275             7275000   0.73617487     56.04037      -0.064103987    0.014844659   -0.049259327            0   36.563024      0.033213447    11.507093    
 7276             7276000   0.62597145     41.701678     -0.067329378    0.012622453   -0.054706925            0   36.541337      0.045574493    11.503047    
 7277             7277000   1.0070445      50.322808     -0.051237541    0.020306632   -0.03093091             0   36.846036     -0.050433021    11.502158    
 7278             7278000   1.0495012      78.079932     -0.062798179    0.021162754   -0.041635425            0   36.636548      0.18032005     11.512853    
 7279             7279000   0.97159836     61.189357     -0.060128983    0.019591875   -0.040537108            0   36.771459      0.19422905     11.627803    
 7280             7280000   0.87528429     44.847557     -0.062030458    0.017649742   -0.044380716            0   36.615887     -0.14104977     11.670523    
 7281             7281000   0.93186114     66.492455     -0.066219682    0.018790591   -0.047429091            0   36.523365     -0.029401183    11.633773    
 7282             7282000   0.49619827     32.613174     -0.044540578    0.010005631   -0.034534947            0   36.655376      0.11161901     11.638009    
 7283             7283000   1.5778172      78.389002     -0.064262736    0.031816025   -0.032446711            0   36.697708      0.099290433    11.462189    
 7284             7284000   0.9905273      62.937199     -0.059657366    0.01997357    -0.039683796            0   36.710803     -0.068660736    11.531118    
 7285             7285000   0.21579807     8.5086332     -0.056177097    0.004351478   -0.051825619            0   36.870588     -0.09031678     11.691667    
 7286             7286000   0.86567264     55.970656     -0.063103073    0.017455928   -0.045647146            0   36.567363      0.20675713     11.425381    
 7287             7287000   0.81059894     36.528413     -0.045479257    0.016345389   -0.029133868            0   36.572627     -0.15347651     11.663339    
 7288             7288000   0.61434171     25.687662     -0.055322321    0.012387944   -0.042934377            0   36.499288      0.20231151     11.579186    
 7289             7289000   0.77692584     55.219035     -0.031478041    0.015666385   -0.015811656            0   35.956623     -0.57823914     12.058768    
 7290             7290000   1.0942837      74.461647     -0.048749553    0.022065774   -0.02668378             0   36.162087     -1.8041288      11.915167    
 7291             7291000   0.52638967     22.50934      -0.065470996    0.010614428   -0.054856568            0   36.565139     -2.7236603      11.634544    
 7292             7292000   0.37825601     20.407836     -0.052690534    0.0076273746  -0.04506316             0   36.265944     -2.8783178      11.767542    
 7293             7293000   0.57490307     26.033999     -0.049574066    0.01159268    -0.037981386            0   36.814976     -2.8302397      11.411668    
 7294             7294000   0.62678546     37.146172     -0.048140537    0.012638867   -0.03550167             0   37.060008     -2.7827291      11.540055    
 7295             7295000   1.460934       97.856851     -0.059312761    0.029459124   -0.029853637            0   36.488764     -2.6631921      11.395792    
 7296             7296000   1.4940526      85.066829     -0.052038277    0.030126947   -0.02191133             0   36.113752     -1.885948       11.568163    
 7297             7297000   0.84072047     16.514454     -0.048761982    0.016952777   -0.031809205            0   34.937244     -1.292148       11.697761    
 7298             7298000   1.618698       109.04215     -0.053083516    0.032640371   -0.020443146            0   36.541527     -2.687112       11.835777    
 7299             7299000   1.2914246      60.771223     -0.056828064    0.026041038   -0.030787026            0   36.662957     -3.0866177      11.498804    
 7300             7300000   1.0446397      67.610023     -0.051597461    0.021064724   -0.030532737            0   36.435845     -2.6158671      11.494286    
 7301             7301000   0.45160651     15.118903     -0.062271823    0.0091064567  -0.053165366            0   36.451421     -2.9701163      11.555111    
 7302             7302000   0.30469902     20.064182     -0.054661725    0.0061441286  -0.048517596            0   36.415379     -2.9306663      11.588572    
 7303             7303000   0.82908038     46.553606     -0.041497041    0.01671806    -0.024778981            0   36.12122      -2.0105081      11.876655    
 7304             7304000   1.3902928      85.574122     -0.057999001    0.028034675   -0.029964327            0   35.97162      -1.8113623      11.624862    
 7305             7305000   1.9138626      145.40762     -0.0491382      0.038592241   -0.010545959            0   36.720254     -2.8037976      11.760974    
 7306             7306000   0.99011464     35.822179     -0.035981914    0.019965248   -0.016016666            0   37.16835      -2.8291146      11.592408    
 7307             7307000   1.288707       81.607828     -0.050619703    0.025986238   -0.024633465            0   38.419185     -2.6649785      11.550152    
 7308             7308000   0.54338496     28.447674     -0.039582588    0.010957131   -0.028625458            0   38.607395     -2.2181305      11.555468    
 7309             7309000   2.3931607      147.60711     -0.052744603    0.048257087   -0.0044875162           0   38.488857     -3.0118437      11.602502    
 7310             7310000   1.6654634      71.526908     -0.038318221    0.033583374   -0.0047348474           0   39.231279     -1.7507343      11.547815    
 7311             7311000   1.0505707      60.605208     -0.04792521     0.02118432    -0.02674089             0   38.059089      0.25536889     11.82603     
 7312             7312000   1.6693179      82.379872     -0.042781656    0.033661099   -0.0091205567           0   37.083351      0.04486644     11.945014    
 7313             7313000   1.5368028      113.75998     -0.053802344    0.030988987   -0.022813357            0   36.335027      0.42442968     11.845086    
 7314             7314000   0.57702356     33.139408     -0.05379665     0.011635439   -0.042161211            0   36.535069     -0.08633528     11.409985    
 7315             7315000   0.80476386     14.993591     -0.047684893    0.016227727   -0.031457165            0   37.095248     -0.03709911     11.440998    
 7316             7316000   1.4457195      71.819229     -0.049935979    0.029152331   -0.020783648            0   38.601097      0.20237903     11.498242    
 7317             7317000   0.39609732     24.731911     -0.038714585    0.0079871371  -0.030727448            0   38.605984     -0.35223519     12.060978    
 7318             7318000   0.82830899     64.218276     -0.040929003    0.016702505   -0.024226498            0   39.018258      0.28402455     11.956948    
 7319             7319000   1.8811065      114.83288     -0.053485536    0.037931727   -0.015553809            0   38.468564     -0.024134952    11.431244    
 7320             7320000   1.438874       37.180806     -0.059985218    0.029014294   -0.030970924            0   36.510411      0.026100043    11.547275    
 7321             7321000   0.45324034     19.219984     -0.051050361    0.0091394023  -0.041910958            0   36.834178      0.43094377     11.752424    
 7322             7322000   1.1252609      59.46039      -0.060707141    0.022690415   -0.038016725            0   36.738998     -0.10107509     11.700398    
 7323             7323000   0.56529381     30.379098     -0.055156237    0.011398914   -0.043757323            0   36.713445     -0.06426054     11.573745    
 7324             7324000   1.1753591      58.493208     -0.05701968     0.023700625   -0.033319055            0   36.679387      0.28897853     11.613262    
 7325             7325000   0.60176138     37.481819     -0.05277374     0.012134267   -0.040639473            0   36.586038     -0.026653244    11.432207    
 7326             7326000   1.1230259      85.50882      -0.054391633    0.022645349   -0.031746284            0   36.501811      0.55750047     11.705913    
 7327             7327000   1.2733077      79.880247     -0.057614273    0.025675719   -0.031938555            0   36.506857      0.29359227     11.828752    
 7328             7328000   1.4575231      101.8429      -0.055957321    0.029390344   -0.026566977            0   36.76919      -0.20598274     11.522396    
 7329             7329000   0.76932706     46.863698     -0.064957651    0.015513159   -0.049444492            0   36.742316      0.14140148     11.548759    
 7330             7330000   0.66244763     43.974025     -0.057716518    0.01335798    -0.044358538            0   36.700458     -0.059979291    11.531779    
 7331             7331000   0.32857296     12.635508     -0.065485998    0.0066255366  -0.058860462            0   36.441144     -0.050959068    11.541076    
 7332             7332000   0.93725624     35.795371     -0.061673422    0.018899381   -0.042774041            0   36.588807     -0.28682173     11.569894    
 7333             7333000   0.87722075     63.26426      -0.048098846    0.01768879    -0.030410056            0   38.471965      0.21883385     11.684194    
 7334             7334000   0.94319623     71.21705      -0.050928006    0.019019158   -0.031908848            0   38.337592      0.50982353     11.750947    
 7335             7335000   1.4484216      105.33306     -0.053853538    0.029206818   -0.02464672             0   38.470357     -0.04207593     11.72789     
 7336             7336000   0.81852938     34.647059     -0.059824875    0.016505303   -0.043319571            0   38.312902      0.1603722      11.667378    
 7337             7337000   0.84084846     58.094636     -0.055541348    0.016955358   -0.03858599             0   37.773498     -0.1716042      11.631436    
 7338             7338000   0.46685415     32.250606     -0.048500586    0.009413919   -0.039086667            0   38.025566      0.37762009     11.698435    
 7339             7339000   0.2886533      16.217213     -0.045678205    0.0058205732  -0.039857632            0   38.681219     -0.0043688138   11.591592    
 7340             7340000   1.4215867      91.48046      -0.049093811    0.028665703   -0.020428109            0   36.248335      0.15874506     11.644543    
 7341             7341000   1.2605525      12.772628     -0.046573974    0.025418515   -0.021155459            0   35.674073     -1.6952381      11.728781    
 7342             7342000   0.63439183     30.456476     -0.033960938    0.012792246   -0.021168692            0   36.248124     -0.55185345     11.710363    
 7343             7343000   0.2613562      8.4165572     -0.043954524    0.0052701387  -0.038684385            0   37.606023     -0.10094383     11.567452    
 7344             7344000   0.28251368     8.692623      -0.05940065     0.0056967705  -0.05370388             0   38.330501     -0.073816269    11.492613    
 7345             7345000   2.2502402      164.21397     -0.045756946    0.045375154   -0.00038179188          0   38.225749     -0.20438027     11.821312    
 7346             7346000   1.9267528      64.669744     -0.05022421     0.038852167   -0.011372044            0   38.621023     -0.63848842     11.767431    
 7347             7347000   1.1935524      34.541597     -0.051661264    0.024067486   -0.027593779            0   39.229604     -1.805494       11.834401    
 7348             7348000   0.25590875     12.093645     -0.049526273    0.0051602931  -0.044365979            0   38.802342     -1.1456582      11.479072    
 7349             7349000   0.90796716     57.220384     -0.064357417    0.018308779   -0.046048638            0   40.678891     -1.3153313      11.633378    
 7350             7350000   0.55573443     40.764555     -0.059008739    0.011206153   -0.047802587            0   40.964469     -1.4866754      11.688073    
 7351             7351000   0.48995457     21.337132     -0.061760971    0.0098797294  -0.051881241            0   40.838134     -1.6215271      11.624681    
 7352             7352000   1.1533823      77.910836     -0.066668923    0.023257473   -0.04341145             0   40.755518     -1.3878271      11.514659    
 7353             7353000   0.90458267     58.168729     -0.062499941    0.018240532   -0.044259409            0   40.904529     -1.5877481      11.632197    
 7354             7354000   0.70035775     53.186176     -0.058184538    0.014122422   -0.044062116            0   40.837866     -1.3622105      11.485175    
 7355             7355000   0.44597329     30.335399     -0.052263221    0.0089928652  -0.043270356            0   41.108645     -0.81218056     11.77765     
 7356             7356000   0.99206482     72.093868     -0.046975624    0.020004573   -0.026971051            0   41.22693       0.28989058     11.93682     
 7357             7357000   0.63520308     10.436004     -0.06124741     0.012808605   -0.048438805            0   41.677454      0.043514955    11.514618    
 7358             7358000   0.74624952     30.020985     -0.043939037    0.01504781    -0.028891227            0   41.528221     -0.23644266     11.440125    
 7359             7359000   1.7238846      19.133495     -0.049643396    0.034761414   -0.014881982            0   41.76608      -0.24634579     11.532019    
 7360             7360000   1.0928793      34.523791     -0.056146846    0.022037454   -0.034109391            0   40.819097     -1.1001358      11.785777    
 7361             7361000   0.77807418     17.767245     -0.052492079    0.015689541   -0.036802538            0   40.914554     -2.0554085      11.787182    
 7362             7362000   0.72368361     44.711037     -0.06373926     0.014592778   -0.049146482            0   41.458244     -2.727809       11.502194    
 7363             7363000   0.41052303     24.642822     -0.04754447     0.0082780256  -0.039266444            0   41.260922     -3.6834092      11.767431    
 7364             7364000   0.57124979     8.3906421     -0.056271157    0.011519014   -0.044752143            0   40.518155     -4.3056121      11.593769    
 7365             7365000   0.20691182     10.238198     -0.060879907    0.0041722905  -0.056707616            0   40.758949     -4.3347617      11.520813    
 7366             7366000   0.34409182     17.8703       -0.059689115    0.0069384679  -0.052750647            0   40.761672     -4.1862065      11.552659    
 7367             7367000   0.74928931     40.81027      -0.059343472    0.015109106   -0.044234365            0   40.646462     -4.147815       11.573147    
 7368             7368000   0.66906458     31.621549     -0.051623667    0.013491408   -0.038132259            0   40.904342     -4.4279094      11.509193    
 7369             7369000   0.81700605     34.1315       -0.055688997    0.016474586   -0.039214411            0   41.001345     -4.5071256      11.78133     
 7370             7370000   1.0591475      41.516529     -0.050014616    0.021357268   -0.028657348            0   40.752103     -4.0211084      11.585557    
 7371             7371000   0.49527395     24.695069     -0.06167744     0.0099869924  -0.051690447            0   40.833816     -4.3167259      11.489991    
 7372             7372000   1.1642406      67.623928     -0.062366169    0.023476426   -0.038889743            0   40.763111     -4.2758802      11.475387    
 7373             7373000   0.35362865     26.36795      -0.060854942    0.0071307741  -0.053724168            0   40.64519      -4.2490707      11.574243    
 7374             7374000   1.3572366      76.121654     -0.044482209    0.02736811    -0.017114099            0   40.818347     -4.2500819      11.323644    
 7375             7375000   0.42598957     21.742107     -0.052719446    0.008589902   -0.044129544            0   40.908118     -4.5930777      11.416596    
 7376             7376000   1.2732395      75.002235     -0.052042685    0.025674343   -0.026368342            0   40.858535     -4.5086554      11.662719    
 7377             7377000   0.61398363     36.933389     -0.053649965    0.012380724   -0.041269242            0   40.700166     -4.2152871      11.502386    
 7378             7378000   0.80479858     36.695269     -0.053067271    0.016228428   -0.036838843            0   40.589647     -4.2640184      11.445464    
 7379             7379000   1.0874248      60.546012     -0.056349196    0.021927468   -0.034421728            0   40.565871     -4.3273258      11.744863    
 7380             7380000   0.55064379     9.5987843     -0.047083387    0.011103502   -0.035979884            0   38.742923     -4.2225222      11.67584     
 7381             7381000   1.1014634      71.683454     -0.054746085    0.02221055    -0.032535535            0   38.760949     -3.5056719      11.734807    
 7382             7382000   0.53190853     31.764915     -0.062414331    0.010725713   -0.051688618            0   38.120755     -3.069195       11.452971    
 7383             7383000   0.93164876     48.737642     -0.061144119    0.018786308   -0.04235781             0   38.131017     -2.8741118      11.452046    
 7384             7384000   1.084578       13.142281     -0.042053675    0.021870062   -0.020183613            0   38.744442     -2.0659211      11.755599    
 7385             7385000   1.0367107      69.439625     -0.037847466    0.020904838   -0.016942627            0   39.586549     -2.0798834      11.972334    
 7386             7386000   0.67877018     51.680457     -0.039050076    0.013687117   -0.025362959            0   38.938039     -1.1388301      11.985074    
 7387             7387000   0.61488821     35.211233     -0.035447367    0.012398964   -0.023048403            0   38.516824     -1.0229936      11.786655    
 7388             7388000   0.82187402     57.546983     -0.051093205    0.016572747   -0.034520458            0   38.356853      0.37124427     11.560831    
 7389             7389000   0.74583306     39.520775     -0.066014751    0.015039412   -0.050975339            0   38.271425     -0.099323549    11.4547      
 7390             7390000   0.62404411     44.555773     -0.065655007    0.012583589   -0.053071418            0   38.297622      0.0056255642   11.512319    
 7391             7391000   1.7931541      108.49515     -0.058962063    0.036158205   -0.022803859            0   38.137207      0.13882531     11.655256    
 7392             7392000   1.1528474      63.009067     -0.048009824    0.023246687   -0.024763137            0   38.202961     -0.078138362    11.442452    
 7393             7393000   0.45240223     22.246093     -0.048661469    0.0091225021  -0.039538967            0   38.436908     -0.30291756     11.564503    
 7394             7394000   0.76135367     18.775993     -0.037343593    0.015352379   -0.021991214            0   36.528645      0.32394867     12.138669    
 7395             7395000   1.1906623      15.585653     -0.063058367    0.024009209   -0.039049158            0   35.548676      1.2721482      11.544097    
 7396             7396000   0.90974506     49.959976     -0.045722329    0.018344629   -0.0273777              0   35.13458       1.2541979      11.848777    
 7397             7397000   0.26684742     8.7012803     -0.051697425    0.0053808668  -0.046316558            0   33.955327      1.3416535      11.680157    
 7398             7398000   0.20352819     5.8899819     -0.060246172    0.004104061   -0.056142111            0   34.07547       1.5669895      11.694835    
 7399             7399000   0.43644879     21.08372      -0.063878433    0.0088008076  -0.055077625            0   34.16035       1.3730246      11.55981     
 7400             7400000   0.70430378     36.390151     -0.063861388    0.014201992   -0.049659396            0   34.199729      1.419464       11.585837    
 7401             7401000   0.71784512     41.73885      -0.062724932    0.014475047   -0.048249884            0   34.087346      1.690307       11.579307    
 7402             7402000   1.0311853      78.51067      -0.045813289    0.020793421   -0.025019869            0   34.483538      1.1048316      11.8196      
 7403             7403000   0.63443939     32.437087     -0.05889417     0.012793206   -0.046100965            0   33.92322       1.8663317      11.558312    
 7404             7404000   1.6340356      58.624834     -0.068747746    0.032949647   -0.0357981              0   34.102084      1.4450801      11.471907    
 7405             7405000   0.79464603     57.636111     -0.069069309    0.016023706   -0.053045603            0   34.087615      1.5015173      11.500697    
 7406             7406000   0.74719606     37.595728     -0.0587483      0.015066897   -0.043681403            0   34.194605      1.4123957      11.772908    
 7407             7407000   1.4851709      105.53321     -0.055482293    0.029947851   -0.025534443            0   34.002618      1.4706215      11.638945    
 7408             7408000   1.1560507      53.072571     -0.044051249    0.023311281   -0.020739968            0   34.319255      1.3286199      12.068655    
 7409             7409000   0.9973593      52.026694     -0.066355365    0.020111334   -0.046244031            0   34.255679      1.4024593      11.460547    
 7410             7410000   1.2063856      43.41914      -0.06339978     0.024326262   -0.039073518            0   34.163723      1.545495       11.433398    
 7411             7411000   0.89519688     55.024039     -0.058613593    0.018051272   -0.040562322            0   34.15037       1.4333274      11.502325    
 7412             7412000   1.6656663      98.777614     -0.060873043    0.033587465   -0.027285578            0   34.211888      1.5647323      11.602854    
 7413             7413000   1.3255082      100.43997     -0.068413595    0.02672832    -0.041685275            0   34.126331      1.3831194      11.4561      
 7414             7414000   0.89469615     31.486518     -0.042021707    0.018041175   -0.023980533            0   33.916043      1.6607579      11.542062    
 7415             7415000   1.1670146      68.684126     -0.061347513    0.023532363   -0.03781515             0   34.186038      1.6783905      11.634845    
 7416             7416000   0.30828032     21.902574     -0.044034875    0.0062163441  -0.037818531            0   33.655804      1.991083       11.827348    
 7417             7417000   2.2762105      122.73244     -0.061648956    0.045898834   -0.015750123            0   34.284495      1.3553749      11.618493    
 7418             7418000   1.581227       95.030196     -0.058701362    0.031884783   -0.026816578            0   34.018125      1.6487503      11.491487    
 7419             7419000   1.4962004      112.05298     -0.051811471    0.030170257   -0.021641214            0   34.334224      1.2786257      11.783163    
 7420             7420000   1.4302416      50.682895     -0.055687991    0.028840225   -0.026847766            0   33.819997      2.1036833      11.601564    
 7421             7421000   2.4797866      42.753118     -0.063798646    0.050003861   -0.013794785            0   33.225974      2.7842945      11.652629    
 7422             7422000   0.78880622     58.599681     -0.061410414    0.015905948   -0.045504465            0   34.521192      4.2443412      11.655544    
 7423             7423000   1.180984       81.976694     -0.055279378    0.023814048   -0.031465329            0   34.61825       4.3926078      11.800121    
 7424             7424000   1.2165556      65.978416     -0.057532929    0.024531336   -0.033001593            0   34.212396      4.0965916      11.594593    
 7425             7425000   0.63128733     26.692701     -0.057327222    0.012729646   -0.044597577            0   36.012791      4.1504762      11.506569    
 7426             7426000   0.6017205      26.393761     -0.052227638    0.012133443   -0.040094196            0   35.220589      4.2534518      11.58827     
 7427             7427000   0.64223017     36.168184     -0.062079561    0.012950303   -0.049129258            0   34.280275      4.4604735      11.591826    
 7428             7428000   0.60387465     31.746654     -0.062296509    0.01217688    -0.050119629            0   33.918711      4.2967984      11.647247    
 7429             7429000   0.61915839     41.757487     -0.056640159    0.012485071   -0.044155088            0   33.993825      4.6337224      11.640253    
 7430             7430000   0.50065682     28.249793     -0.058657569    0.010095536   -0.048562034            0   34.44474       4.3213405      11.497758    
